index,name,mean,std,min,max,median,skewness,kurtosis,pct_outliers,p_normal
84,true_ofi,1.2948386984238728e-18,0.9999999999999701,-36.50105332849259,28.81483458656058,-0.012391884778038702,0.5070713159861193,82.86117893871545,1.3746203492786637,0.0
85,depth_norm_ofi,-1.4546433744543525e-15,1.0000000000000104,-10.27959510043836,15.807930101576492,0.008202342227191595,0.030422313234069027,2.3795946284716303,0.7900531511009871,1.1091063681611156e-50
86,executed_pressure,6.50656445957996e-17,0.9999999999998265,-277.3502096119652,394.77446824251496,-0.002608287351836736,129.99366572784777,58899.42179501511,0.1650531511009871,0.0
87,signed_mp_delta_bps,-2.4515612690158657e-16,1.0000000000000109,-39.41519350797579,32.87615786527509,0.057331813233952984,-0.7175169580226115,50.08481339078589,2.4616552771450264,0.0
88,trade_asymmetry,6.705106393338288e-16,1.0000000000000016,-2.010557933920229,2.2629503955449004,0.028609526381112096,0.07005578629905103,-0.8015687201261974,0.0,1.9108120050201858e-93
89,cancel_asymmetry,4.0528451260667216e-16,1.0000000000000018,-5.26793293478763,5.120696580092903,0.010240740520897578,-0.2419360520043721,6.65288657941502,2.27249430523918,3.3085733569383772e-167
90,fragility_score,-1.5917883732624143e-14,1.0000000000000016,-0.951925808351608,7.691259418179536,-0.3854263054666469,2.6623107932897105,8.04781137137808,3.089312832194381,0.0
91,depth_asymmetry,7.354683807047597e-16,0.9999999999999992,-6.944785598388974,7.3783732562452675,-0.005876243284960245,0.19680409657061657,3.086979106390012,1.2455391040242978,1.4652700398569752e-64
